time,close,volume,open,high,low
2024-08-27 00:00:00,25.9480591395376,378353561.1833938,25.9480591395376,26.20753973093298,25.688578548142225
2024-08-28 00:00:00,24.078459784609528,383830724.4136524,25.9480591395376,24.319244382455622,23.837675186763434
2024-08-29 00:00:00,23.489005436149434,414276000.76669836,24.078459784609528,23.723895490510927,23.25411538178794
2024-08-30 00:00:00,22.869226600688236,311382665.2609984,23.489005436149434,23.097918866695117,22.640534334681355
2024-08-31 00:00:00,23.298238492402263,287224198.16928434,22.869226600688236,23.531220877326284,23.06525610747824
2024-09-01 00:00:00,22.78634536810811,131857722.20569198,23.298238492402263,23.01420882178919,22.558481914427027
2024-09-02 00:00:00,21.464798731326237,246485714.45012176,22.78634536810811,21.6794467186395,21.250150744012974
2024-09-03 00:00:00,22.353339433363,224120067.1943232,21.464798731326237,22.57687282769663,22.129806039029372
2024-09-04 00:00:00,21.359829698618082,208801024.3951166,22.353339433363,21.573427995604263,21.1462314016319
2024-09-05 00:00:00,21.883856861894042,277107283.8997886,21.359829698618082,22.102695430512984,21.6650182932751
2024-09-06 00:00:00,21.365295461933155,209354191.23338214,21.883856861894042,21.578948416552485,21.151642507313824
2024-09-07 00:00:00,21.126627953566985,356175336.04125834,21.365295461933155,21.337894233102656,20.915361674031313
2024-09-08 00:00:00,21.79041736747222,172350782.99835652,21.126627953566985,22.00832154114694,21.572513193797498
2024-09-09 00:00:00,23.1781731376407,279088482.96012616,21.79041736747222,23.40995486901711,22.946391406264294
2024-09-10 00:00:00,23.88163725253283,351215862.6517622,23.1781731376407,24.120453625058158,23.642820880007502
2024-09-11 00:00:00,24.344761276944897,263302725.64861307,23.88163725253283,24.58820888971435,24.101313664175446
2024-09-12 00:00:00,23.317308552905992,271360064.55243266,24.344761276944897,23.550481638435052,23.08413546737693
2024-09-13 00:00:00,23.99075237936698,257899609.0054294,23.317308552905992,24.23065990316065,23.750844855573312
2024-09-14 00:00:00,24.948374746507923,309604465.5909637,23.99075237936698,25.197858493973,24.698890999042845
2024-09-15 00:00:00,25.31938583806695,218024482.3187248,24.948374746507923,25.57257969644762,25.06619197968628
2024-09-16 00:00:00,23.853646225176554,242415298.0464221,25.31938583806695,24.09218268742832,23.61510976292479
2024-09-17 00:00:00,23.49948528000635,287383725.92003465,23.853646225176554,23.734480132806414,23.264490427206287
2024-09-18 00:00:00,23.7665426238269,250678318.61329913,23.49948528000635,24.00420805006517,23.52887719758863
2024-09-19 00:00:00,24.540030097196418,329727160.13549507,23.7665426238269,24.785430398168383,24.294629796224452
2024-09-20 00:00:00,26.642527664805,536989037.0286108,24.540030097196418,26.90895294145305,26.37610238815695
2024-09-21 00:00:00,27.537069675937154,617929239.5101318,26.642527664805,27.812440372696525,27.261698979177783
2024-09-22 00:00:00,27.874264316754587,249993129.03084657,27.537069675937154,28.153006959922134,27.59552167358704
2024-09-23 00:00:00,27.31768127246673,284871670.26379406,27.874264316754587,27.590858085191396,27.04450445974206
2024-09-24 00:00:00,27.403400125773235,408139480.0090088,27.31768127246673,27.677434127030967,27.129366124515503
2024-09-25 00:00:00,28.435306270058568,381731733.3514216,27.403400125773235,28.719659332759154,28.150953207357983
2024-09-26 00:00:00,27.290080057059548,476625946.931206,28.435306270058568,27.562980857630144,27.01717925648895
2024-09-27 00:00:00,29.11592320114153,558347339.3381405,27.290080057059548,29.407082433152947,28.824763969130114
2024-09-28 00:00:00,30.456252356340997,475033039.53805155,29.11592320114153,30.76081487990441,30.151689832777585
2024-09-29 00:00:00,29.35544801731667,330264423.5599239,30.456252356340997,29.64900249748984,29.061893537143504
2024-09-30 00:00:00,29.085660564549805,345042481.37367,29.35544801731667,29.376517170195303,28.794803958904307
2024-10-01 00:00:00,27.676742630910514,445955041.2339673,29.085660564549805,27.95351005721962,27.399975204601407
2024-10-02 00:00:00,25.8893225355959,714970336.6595526,27.676742630910514,26.148215760951857,25.63042931023994
2024-10-03 00:00:00,25.38765970297008,475402115.72835237,25.8893225355959,25.641536299999782,25.133783105940378
2024-10-04 00:00:00,24.640133303387373,455508382.6158472,25.38765970297008,24.886534636421246,24.3937319703535
