time,close,volume,open,high,low
2024-08-27 00:00:00,0.366819648548151,322013043.7825746,0.366819648548151,0.3704878450336325,0.3631514520626695
2024-08-28 00:00:00,0.35011939081844257,370100998.6392462,0.366819648548151,0.353620584726627,0.34661819691025814
2024-08-29 00:00:00,0.3501971738999551,392831468.46977276,0.35011939081844257,0.35369914563895466,0.3466952021609555
2024-08-30 00:00:00,0.35618297763544304,335145503.50835633,0.3501971738999551,0.3597448074117975,0.3526211478590886
2024-08-31 00:00:00,0.34723713334944367,364909750.37006044,0.35618297763544304,0.3507095046829381,0.34376476201594924
2024-09-01 00:00:00,0.3451418483757914,163446765.2017391,0.34723713334944367,0.34859326685954933,0.3416904298920335
2024-09-02 00:00:00,0.33191560964421096,265548797.18146536,0.3451418483757914,0.3352347657406531,0.32859645354776884
2024-09-03 00:00:00,0.33562351056617523,296005567.0101873,0.33191560964421096,0.338979745671837,0.3322672754605135
2024-09-04 00:00:00,0.31877493525930306,291460611.50537854,0.33562351056617523,0.3219626846118961,0.31558718590671003
2024-09-05 00:00:00,0.3232053098506349,410201920.9205183,0.31877493525930306,0.3264373629491412,0.31997325675212857
2024-09-06 00:00:00,0.32523419627675226,401669074.6560732,0.3232053098506349,0.3284865382395198,0.32198185431398474
2024-09-07 00:00:00,0.31474678840666026,422408636.8940346,0.32523419627675226,0.3178942562907269,0.31159932052259365
2024-09-08 00:00:00,0.32488179592925853,227957270.2965426,0.31474678840666026,0.32813061388855114,0.3216329779699659
2024-09-09 00:00:00,0.33822776938877436,284180315.13189375,0.32488179592925853,0.3416100470826621,0.3348454916948866
2024-09-10 00:00:00,0.34341456186619745,343377089.4117435,0.33822776938877436,0.3468487074848594,0.3399804162475355
2024-09-11 00:00:00,0.3435572966999336,240896664.04285812,0.34341456186619745,0.34699286966693293,0.3401217237329343
2024-09-12 00:00:00,0.35281579145123115,334967600.80485654,0.3435572966999336,0.3563439493657435,0.3492876335367188
2024-09-13 00:00:00,0.35620042555429854,320653083.20286196,0.35281579145123115,0.3597624298098415,0.35263842129875556
2024-09-14 00:00:00,0.3609103971852186,290805965.33786756,0.35620042555429854,0.3645195011570708,0.3573012932133664
2024-09-15 00:00:00,0.3543867937736658,215623200.22685906,0.3609103971852186,0.3579306617114024,0.35084292583592913
2024-09-16 00:00:00,0.33876222959128865,251466846.72822452,0.3543867937736658,0.34214985188720154,0.33537460729537577
2024-09-17 00:00:00,0.33014925564876596,279525542.0590629,0.33876222959128865,0.3334507482052536,0.3268477630922783
2024-09-18 00:00:00,0.3340166000355435,265379561.2714978,0.33014925564876596,0.3373567660358989,0.3306764340351881
2024-09-19 00:00:00,0.34247199487952307,310298100.4222331,0.3340166000355435,0.3458967148283183,0.33904727493072784
2024-09-20 00:00:00,0.35081507887779906,371976962.91106766,0.34247199487952307,0.35432322966657703,0.3473069280890211
