time,close,volume,open,high,low
2024-08-27 00:00:00,157.03937393616738,3208083624.8852763,157.03937393616738,158.60976767552904,155.46898019680572
2024-08-28 00:00:00,146.82431294389428,3533217490.5110555,157.03937393616738,148.29255607333323,145.35606981445534
2024-08-29 00:00:00,143.8331722816584,3755527847.8503094,146.82431294389428,145.271504004475,142.3948405588418
2024-08-30 00:00:00,139.9259778169222,2485174112.850169,143.8331722816584,141.3252375950914,138.526718038753
2024-08-31 00:00:00,138.21975492529612,3520846804.2245574,139.9259778169222,139.60195247454908,136.83755737604315
2024-09-01 00:00:00,135.29968573537374,1100650505.5125542,138.21975492529612,136.65268259272747,133.94668887802
2024-09-02 00:00:00,128.79106623891246,2592581489.9065843,135.29968573537374,130.0789769013016,127.50315557652334
2024-09-03 00:00:00,134.98461607964123,2686355117.802632,128.79106623891246,136.33446224043763,133.63476991884482
2024-09-04 00:00:00,127.58277629667671,2173659978.949648,134.98461607964123,128.85860405964348,126.30694853370994
2024-09-05 00:00:00,133.56817999646105,3336191234.189469,127.58277629667671,134.90386179642567,132.23249819649644
2024-09-06 00:00:00,129.2737299893364,2564083516.3012624,133.56817999646105,130.56646728922976,127.98099268944304
2024-09-07 00:00:00,124.88794928540135,4234656649.947928,129.2737299893364,126.13682877825536,123.63906979254733
2024-09-08 00:00:00,127.68773420349791,1696685412.630573,124.88794928540135,128.9646115455329,126.41085686146293
2024-09-09 00:00:00,129.92115177962722,1689463330.6305983,127.68773420349791,131.2203632974235,128.62194026183096
2024-09-10 00:00:00,134.8794136936412,2931030209.7421737,129.92115177962722,136.22820783057762,133.53061955670478
2024-09-11 00:00:00,135.53520634032947,2072831875.2008343,134.8794136936412,136.89055840373277,134.17985427692616
2024-09-12 00:00:00,132.60279314846,2671734090.663905,135.53520634032947,133.92882107994458,131.2767652169754
2024-09-13 00:00:00,136.20912396005608,1924374547.7035882,132.60279314846,137.57121519965665,134.8470327204555
2024-09-14 00:00:00,138.97334178109747,2224225923.3992066,136.20912396005608,140.36307519890846,137.5836083632865
2024-09-15 00:00:00,137.18415865102773,1141559407.4449415,138.97334178109747,138.556000237538,135.81231706451746
2024-09-16 00:00:00,131.62267074556308,1781296503.1532538,137.18415865102773,132.9388974530187,130.30644403810746
2024-09-17 00:00:00,131.52040183855297,2079969051.5704038,131.62267074556308,132.8356058569385,130.20519782016743
2024-09-18 00:00:00,131.52137869559544,2150547014.163277,131.52040183855297,132.8365924825514,130.2061649086395
2024-09-19 00:00:00,133.61385947184837,2755309741.192964,131.52137869559544,134.94999806656685,132.2777208771299
2024-09-20 00:00:00,142.68574337456613,3564421946.2642255,133.61385947184837,144.11260080831178,141.25888594082048
2024-09-21 00:00:00,146.47882774731306,3882733732.26317,142.68574337456613,147.9436160247862,145.01403946983993
2024-09-22 00:00:00,149.6684323230078,1873292317.7490916,146.47882774731306,151.1651166462379,148.17174799977772
2024-09-23 00:00:00,144.8397327948964,2044307162.0407553,149.6684323230078,146.28813012284536,143.39133546694745
2024-09-24 00:00:00,144.88610360985587,2886324907.6015005,144.8397327948964,146.33496464595441,143.43724257375732
2024-09-25 00:00:00,152.88718767415355,3787418563.3946958,144.88610360985587,154.41605955089508,151.35831579741202
2024-09-26 00:00:00,148.1082936254362,2721186645.010609,152.88718767415355,149.58937656169056,146.62721068918185
2024-09-27 00:00:00,155.466115622881,3823684872.5730457,148.1082936254362,157.0207767791098,153.9114544666522
2024-09-28 00:00:00,157.79795876913818,3684393153.83145,155.466115622881,159.37593835682955,156.2199791814468
2024-09-29 00:00:00,156.9590627676465,1727901443.7016873,157.79795876913818,158.52865339532295,155.38947213997002
2024-09-30 00:00:00,158.623421883811,2258758247.1894245,156.9590627676465,160.20965610264912,157.0371876649729
2024-10-01 00:00:00,152.54403421201002,2919586309.5452104,158.623421883811,154.06947455413012,151.0185938698899
2024-10-02 00:00:00,145.20896405799175,4888868006.422661,152.54403421201002,146.66105369857166,143.75687441741184
2024-10-03 00:00:00,140.44843275006326,3403092048.7701364,145.20896405799175,141.8529170775639,139.04394842256264
2024-10-04 00:00:00,136.65393647537826,3660493468.511928,140.44843275006326,138.02047584013204,135.28739711062448
2024-10-05 00:00:00,143.16476802180077,3107174327.531866,136.65393647537826,144.5964157020188,141.73312034158275
2024-10-06 00:00:00,142.74066530825795,1404635947.7139452,143.16476802180077,144.16807196134053,141.31325865517536
2024-10-07 00:00:00,146.3485360445286,1447038882.2257159,142.74066530825795,147.81202140497388,144.88505068408332
2024-10-08 00:00:00,144.21265658625913,3411951971.0080686,146.3485360445286,145.65478315212172,142.77053002039654
2024-10-09 00:00:00,143.4338504886754,2021753886.7147253,144.21265658625913,144.86818899356217,141.99951198378864
2024-10-10 00:00:00,139.32635039743118,2070835887.6785858,143.4338504886754,140.7196139014055,137.93308689345687
2024-10-11 00:00:00,138.76215517070165,2066229153.7766125,139.32635039743118,140.14977672240866,137.37453361899463
2024-10-12 00:00:00,145.3183432059626,2171464128.91537,138.76215517070165,146.77152663802224,143.86515977390297
2024-10-13 00:00:00,146.58106227732287,1342624320.0323367,145.3183432059626,148.0468729000961,145.11525165454964
2024-10-14 00:00:00,147.49229086781492,1681570122.0230145,146.58106227732287,148.96721377649305,146.01736795913678
2024-10-15 00:00:00,157.3459292988939,3436470403.8856783,147.49229086781492,158.91938859188284,155.77247000590498
2024-10-16 00:00:00,154.62263332245095,4033304497.2522097,157.3459292988939,156.16885965567548,153.07640698922643
2024-10-17 00:00:00,154.2635899099486,2755639617.513603,154.62263332245095,155.80622580904807,152.7209540108491
2024-10-18 00:00:00,150.27306080375143,2717600021.312216,154.2635899099486,151.77579141178896,148.7703301957139
2024-10-19 00:00:00,155.0727514171131,2035291815.7684128,150.27306080375143,156.62347893128424,153.52202390294195
2024-10-20 00:00:00,159.59268197009004,1863265086.5618672,155.0727514171131,161.18860878979095,157.99675515038913
2024-10-21 00:00:00,166.573580832598,3153223457.134059,159.59268197009004,168.239316640924,164.907845024272
2024-10-22 00:00:00,166.37603410566598,4851472927.708045,166.573580832598,168.03979444672265,164.7122737646093
2024-10-23 00:00:00,167.21134937308716,4409925954.917367,166.37603410566598,168.88346286681804,165.53923587935628
2024-10-24 00:00:00,171.31390405727439,4820717293.719623,167.21134937308716,173.02704309784713,169.60076501670164
2024-10-25 00:00:00,177.37306125678103,4352868535.962914,171.31390405727439,179.14679186934885,175.5993306442132
2024-10-26 00:00:00,164.34475959360174,6060843280.997682,177.37306125678103,165.98820718953775,162.70131199766573
2024-10-27 00:00:00,170.56035339294928,3465680935.5464296,164.34475959360174,172.26595692687877,168.8547498590198
2024-10-28 00:00:00,176.62596685410173,3262906486.5268407,170.56035339294928,178.39222652264274,174.85970718556072
2024-10-29 00:00:00,178.14045831001073,4573928546.776399,176.62596685410173,179.92186289311084,176.35905372691062
2024-10-30 00:00:00,179.3686111316114,4626744759.960895,178.14045831001073,181.1622972429275,177.5749250202953
2024-10-31 00:00:00,175.07910306095894,3787670946.354799,179.3686111316114,176.82989409156855,173.32831203034934
2024-11-01 00:00:00,168.4025224117599,3406710809.991008,175.07910306095894,170.08654763587748,166.7184971876423
2024-11-02 00:00:00,166.28821025376803,3797335906.931423,168.4025224117599,167.9510923563057,164.62532815123035
2024-11-03 00:00:00,165.99502794396105,1957197289.8022513,166.28821025376803,167.65497822340066,164.33507766452144
2024-11-04 00:00:00,162.66791799614072,3328092038.7950063,165.99502794396105,164.29459717610212,161.04123881617932
2024-11-05 00:00:00,157.6072230849172,3431380035.9552183,162.66791799614072,159.18329531576637,156.03115085406802
2024-11-06 00:00:00,166.51143603878933,4231343887.3657613,157.6072230849172,168.17655039917722,164.84632167840144
2024-11-07 00:00:00,187.1685353309579,12310513296.170946,166.51143603878933,189.04022068426747,185.29684997764832
2024-11-08 00:00:00,196.20253922973225,6091288676.382452,187.1685353309579,198.1645646220296,194.24051383743492
2024-11-09 00:00:00,199.83336694253737,7260188189.931466,196.20253922973225,201.83170061196273,197.835033273112
2024-11-10 00:00:00,200.1685708629758,4159056437.727218,199.83336694253737,202.17025657160556,198.16688515434603
2024-11-11 00:00:00,210.18784246643875,11110901193.487217,200.1685708629758,212.28972089110314,208.08596404177436
2024-11-12 00:00:00,222.64379026281208,12984443505.89922,210.18784246643875,224.8702281654402,220.41735236018394
2024-11-13 00:00:00,213.0672905358662,13290465438.161457,222.64379026281208,215.19796344122486,210.93661763050753
2024-11-14 00:00:00,215.0830227659504,13805972977.973513,213.0672905358662,217.2338529936099,212.9321925382909
2024-11-15 00:00:00,209.3680513303875,10550722956.667837,215.0830227659504,211.46173184369135,207.27437081708362
2024-11-16 00:00:00,219.08569006216123,7498818405.350817,209.3680513303875,221.27654696278285,216.89483316153962
2024-11-17 00:00:00,216.05467211977268,5969522661.832492,219.08569006216123,218.2152188409704,213.89412539857494
2024-11-18 00:00:00,237.4665536612789,12972061001.980022,216.05467211977268,239.8412191978917,235.09188812466613
2024-11-19 00:00:00,239.77742042710136,10983854913.148941,237.4665536612789,242.17519463137236,237.37964622283036
2024-11-20 00:00:00,237.91328769126025,8433368277.4585285,239.77742042710136,240.29242056817284,235.53415481434766
2024-11-21 00:00:00,236.04012432804112,8823415601.787249,237.91328769126025,238.40052557132154,233.6797230847607
2024-11-22 00:00:00,257.2507185771503,14028640651.231201,236.04012432804112,259.82322576292177,254.67821139137877
2024-11-23 00:00:00,256.24790229652683,9312488228.35439,257.2507185771503,258.8103813194921,253.68542327356155
2024-11-24 00:00:00,254.69897355925355,8833978840.183693,256.24790229652683,257.2459632948461,252.151983823661
2024-11-25 00:00:00,253.63893250552624,6901354952.3071165,254.69897355925355,256.1753218305815,251.10254318047097
2024-11-26 00:00:00,234.5375215535424,8666830055.465332,253.63893250552624,236.88289676907783,232.19214633800698
2024-11-27 00:00:00,230.77914119497484,9750668817.715805,234.5375215535424,233.0869326069246,228.4713497830251
2024-11-28 00:00:00,242.46678684660802,7109836475.670383,230.77914119497484,244.8914547150741,240.04211897814193
2024-11-29 00:00:00,237.65273808614407,5255693436.08845,242.46678684660802,240.0292654670055,235.27621070528264
2024-11-30 00:00:00,243.70089664594224,5755025280.657502,237.65273808614407,246.13790561240165,241.26388767948282
2024-12-01 00:00:00,238.16347667858562,4804502975.567071,243.70089664594224,240.54511144537148,235.78184191179977
2024-12-02 00:00:00,237.54718827599987,5045595846.945474,238.16347667858562,239.92266015875987,235.17171639323988
2024-12-03 00:00:00,225.5283610124218,9899598134.99005,237.54718827599987,227.78364462254603,223.2730774022976
2024-12-04 00:00:00,234.99258635351788,10452192112.243505,225.5283610124218,237.34251221705307,232.6426604899827
2024-12-05 00:00:00,229.06669921453178,8783744907.42495,234.99258635351788,231.3573662066771,226.77603222238645
2024-12-06 00:00:00,237.3008587229224,12602226714.283775,229.06669921453178,239.67386731015165,234.92785013569318
